"GZTD_taxonID","scientificName","acceptedNameUsageID","acceptedNameUsage","taxonRank","kingdom","phylum","class","order","family","genus","majorgroup","GZTD_nrecords","SpecCode"
2850,"Nematocarcinus lanceopes","urn:lsid:marinespecies.org:taxname:369209","Nematocarcinus lanceopes Spence Bate, 1888","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Nematocarcinidae","Nematocarcinus","Decapod",11,141046
2851,"Neocrangon communis","urn:lsid:marinespecies.org:taxname:423552","Neocrangon communis (Rathbun, 1899)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Neocrangon","Decapod",1,24962
2852,"Neosergestes orientalis","urn:lsid:marinespecies.org:taxname:514133","Neosergestes orientalis (Hansen, 1919)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Neosergestes","Decapod",2,154787
2853,"Neotrypaea","urn:lsid:marinespecies.org:taxname:465341","Neotrypaea Manning & Felder, 1991","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Callianassidae","Neotrypaea","Decapod",1,
2856,"Notogennema kempi","urn:lsid:marinespecies.org:taxname:1566089","Notogennema kempi (Stebbing, 1914)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Benthesicymidae","Notogennema","Decapod",11,
2857,"Notostomus","urn:lsid:marinespecies.org:taxname:107025","Notostomus A. Milne-Edwards, 1881","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Acanthephyridae","Notostomus","Decapod",1,
2858,"Notostomus japonicus","urn:lsid:marinespecies.org:taxname:514275","Notostomus japonicus Spence Bate, 1888","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Acanthephyridae","Notostomus","Decapod",4,25569
2859,"Oplophoridae","urn:lsid:marinespecies.org:taxname:106786","Oplophoridae Dana, 1852","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Oplophoridae",,"Decapod",2,
2861,"Oplophorus","urn:lsid:marinespecies.org:taxname:107026","Oplophorus H. Milne Edwards, 1837","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Oplophoridae","Oplophorus","Decapod",1,
2862,"Oplophorus gracilirostris","urn:lsid:marinespecies.org:taxname:212900","Oplophorus gracilirostris A. Milne-Edwards, 1881","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Oplophoridae","Oplophorus","Decapod",8,25563
2863,"Oregonia","urn:lsid:marinespecies.org:taxname:439494","Oregonia Dana, 1851","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Oregonia","Decapod",1,
2864,"Oregonia gracilis","urn:lsid:marinespecies.org:taxname:442171","Oregonia gracilis Dana, 1851","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Oregonia","Decapod",4,26929
2865,"Oregoniidae","urn:lsid:marinespecies.org:taxname:368557","Oregoniidae Garth, 1958","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae",,"Decapod",1,
2868,"Pachygrapsus marmoratus","urn:lsid:marinespecies.org:taxname:107455","Pachygrapsus marmoratus (Fabricius, 1787)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Decapod",5,9340
2869,"Paguridae","urn:lsid:marinespecies.org:taxname:106738","Paguridae Latreille, 1802","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae",,"Decapod",1,
2871,"Paguristes turgidus","urn:lsid:marinespecies.org:taxname:368303","Paguristes turgidus (Stimpson, 1857)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Diogenidae","Paguristes","Decapod",3,26678
2874,"Pagurus aleuticus","urn:lsid:marinespecies.org:taxname:366647","Pagurus aleuticus (Benedict, 1892)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26162
2875,"Pagurus armatus","urn:lsid:marinespecies.org:taxname:366655","Pagurus armatus (Dana, 1851)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26160
2876,"Pagurus beringanus","urn:lsid:marinespecies.org:taxname:366657","Pagurus beringanus (Benedict, 1892)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26168
2877,"Pagurus capillatus","urn:lsid:marinespecies.org:taxname:254489","Pagurus capillatus (Benedict, 1892)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26164
2878,"Pagurus caurinus","urn:lsid:marinespecies.org:taxname:366667","Pagurus caurinus Hart, 1971","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26167
2879,"Pagurus dalli","urn:lsid:marinespecies.org:taxname:366676","Pagurus dalli (Benedict, 1892)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26220
2880,"Pagurus granosimanus","urn:lsid:marinespecies.org:taxname:366694","Pagurus granosimanus (Stimpson, 1859)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26170
2881,"Pagurus hemphilli","urn:lsid:marinespecies.org:taxname:366698","Pagurus hemphilli (Benedict, 1892)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26169
2882,"Pagurus hirsutiusculus","urn:lsid:marinespecies.org:taxname:366699","Pagurus hirsutiusculus (Dana, 1851)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26172
2883,"Pagurus kennerlyi","urn:lsid:marinespecies.org:taxname:366712","Pagurus kennerlyi (Stimpson, 1864)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26166
2884,"Pagurus ochotensis","urn:lsid:marinespecies.org:taxname:366742","Pagurus ochotensis Brandt, 1851","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26161
2885,"Pagurus samuelis","urn:lsid:marinespecies.org:taxname:366786","Pagurus samuelis (Stimpson, 1857)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26171
2886,"Pagurus stevensae","urn:lsid:marinespecies.org:taxname:366798","Pagurus stevensae Hart, 1971","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Decapod",3,26219
2888,"Palaemon longirostris","urn:lsid:marinespecies.org:taxname:107615","Palaemon longirostris H. Milne Edwards, 1837","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Decapod",5,24528
2892,"Pandalidae","urn:lsid:marinespecies.org:taxname:106789","Pandalidae Haworth, 1825","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae",,"Decapod",2,
2895,"Pandalus borealis","urn:lsid:marinespecies.org:taxname:107649","Pandalus borealis Krøyer, 1838","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",12,25892
2896,"Pandalus danae","urn:lsid:marinespecies.org:taxname:515462","Pandalus danae Stimpson, 1857","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",2,25899
2897,"Pandalus dispar","urn:lsid:marinespecies.org:taxname:1337983","Pandalus dispar (Rathbun, 1902)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",2,
2898,"Pandalus eous","urn:lsid:marinespecies.org:taxname:515463","Pandalus eous Makarov, 1935","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",1,19485
2899,"Pandalus goniurus","urn:lsid:marinespecies.org:taxname:254483","Pandalus goniurus Stimpson, 1860","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",1,25893
2900,"Pandalus hypsinotus","urn:lsid:marinespecies.org:taxname:515467","Pandalus hypsinotus Brandt, 1851","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",1,25898
2901,"Pandalus jordani","urn:lsid:marinespecies.org:taxname:515469","Pandalus jordani Rathbun, 1902","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",7,25894
2902,"Pandalus platyceros","urn:lsid:marinespecies.org:taxname:423632","Pandalus platyceros Brandt, 1851","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",1,25897
2903,"Pandalus stenolepis","urn:lsid:marinespecies.org:taxname:514361","Pandalus stenolepis Rathbun, 1902","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",2,25900
2904,"Pandalus tridens","urn:lsid:marinespecies.org:taxname:423633","Pandalus tridens Rathbun, 1902","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus","Decapod",2,25896
2905,"Panopeidae","urn:lsid:marinespecies.org:taxname:106765","Panopeidae Ortmann, 1893","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae",,"Decapod",1,
2906,"Panulirus","urn:lsid:marinespecies.org:taxname:107060","Panulirus White, 1847","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","Decapod",6,
2907,"Paracrangon","urn:lsid:marinespecies.org:taxname:378105","Paracrangon Dana, 1852","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Paracrangon","Decapod",1,
2908,"Paracrangon echinata","urn:lsid:marinespecies.org:taxname:515591","Paracrangon echinata Dana, 1852","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Paracrangon","Decapod",1,24688
2910,"Parapasiphae sulcatifrons","urn:lsid:marinespecies.org:taxname:107673","Parapasiphae sulcatifrons SI Smith, 1884","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Parapasiphae","Decapod",13,24916
2912,"Parapenaeus longirostris","urn:lsid:marinespecies.org:taxname:107109","Parapenaeus longirostris (Lucas, 1846)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Parapenaeus","Decapod",5,25376
2913,"Parasergestes armatus","urn:lsid:marinespecies.org:taxname:514136","Parasergestes armatus (Krøyer, 1855)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Parasergestes","Decapod",12,25435
2914,"Parasergestes vigilax","urn:lsid:marinespecies.org:taxname:514141","Parasergestes vigilax (Stimpson, 1860)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Parasergestes","Decapod",2,
2916,"Pasiphaea chacei","urn:lsid:marinespecies.org:taxname:514218","Pasiphaea chacei Yaldwyn, 1962","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",11,25581
2917,"Pasiphaea emarginata","urn:lsid:marinespecies.org:taxname:514223","Pasiphaea emarginata Rathbun, 1902","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",24,25583
2918,"Pasiphaea merriami","urn:lsid:marinespecies.org:taxname:421667","Pasiphaea merriami Schmitt, 1931","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",9,25585
2919,"Pasiphaea multidentata","urn:lsid:marinespecies.org:taxname:107676","Pasiphaea multidentata Esmark, 1866","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",5,25579
2920,"Pasiphaea pacifica","urn:lsid:marinespecies.org:taxname:514245","Pasiphaea pacifica Rathbun, 1902","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",4,25576
2921,"Pasiphaea scotiae","urn:lsid:marinespecies.org:taxname:369211","Pasiphaea scotiae (Stebbing, 1914)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",123,141048
2922,"Pasiphaea sivado","urn:lsid:marinespecies.org:taxname:107677","Pasiphaea sivado (Risso, 1816)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",9,25586
2923,"Pasiphaea tarda","urn:lsid:marinespecies.org:taxname:107678","Pasiphaea tarda Krøyer, 1845","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae","Pasiphaea","Decapod",2,25578
2924,"Pasiphaeidae","urn:lsid:marinespecies.org:taxname:106790","Pasiphaeidae Dana, 1852","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Pasiphaeidae",,"Decapod",2,
2926,"Peisos","urn:lsid:marinespecies.org:taxname:246384","Peisos Burkenroad, 1945","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Peisos","Decapod",1,
2927,"Penaeidae","urn:lsid:marinespecies.org:taxname:106727","Penaeidae Rafinesque, 1815","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae",,"Decapod",2,
2929,"Penaeus","urn:lsid:marinespecies.org:taxname:106822","Penaeus Fabricius, 1798","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Decapod",3,
2930,"Penaeus penicillatus","urn:lsid:marinespecies.org:taxname:210373","Penaeus penicillatus Alcock, 1905","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Decapod",5,83826
2931,"Penaeus stylirostris","urn:lsid:marinespecies.org:taxname:584982","Penaeus stylirostris Stimpson, 1871","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Decapod",5,14916
2932,"Penaeus vannamei","urn:lsid:marinespecies.org:taxname:377748","Penaeus vannamei Boone, 1931","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Penaeidae","Penaeus","Decapod",5,14917
2934,"Petalidium foliaceum","urn:lsid:marinespecies.org:taxname:369210","Petalidium foliaceum Spence Bate, 1881","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Petalidium","Decapod",13,14958
2935,"Petalidium obesum","urn:lsid:marinespecies.org:taxname:107123","Petalidium obesum (Krøyer, 1855)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Petalidium","Decapod",1,14959
2937,"Philocheras trispinosus","urn:lsid:marinespecies.org:taxname:107562","Philocheras trispinosus (Hailstone in Hailstone & Westwood, 1835)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Philocheras","Decapod",2,24975
2938,"Phorcosergia grandis","urn:lsid:marinespecies.org:taxname:1056510","Phorcosergia grandis (Sund, 1920)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Phorcosergia","Decapod",27,
2939,"Phorcosergia phorca","urn:lsid:marinespecies.org:taxname:1056512","Phorcosergia phorca (Faxon, 1893)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Phorcosergia","Decapod",15,
2943,"Physetocaris microphthalma","urn:lsid:marinespecies.org:taxname:107653","Physetocaris microphthalma Chace, 1940","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Physetocarididae","Physetocaris","Decapod",1,
2947,"Pinnotheres taylori","urn:lsid:marinespecies.org:taxname:445229","Pinnotheres taylori Rathbun, 1918","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Pinnotheres","Decapod",5,27159
2948,"Pinnotheridae","urn:lsid:marinespecies.org:taxname:106775","Pinnotheridae De Haan, 1833","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Pinnotheridae",,"Decapod",1,
2951,"Pisinae","urn:lsid:marinespecies.org:taxname:148431","Pisinae Dana, 1851","Subfamily","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae",,"Decapod",1,
2952,"Pleocyemata","urn:lsid:marinespecies.org:taxname:106670","Pleocyemata Burkenroad, 1963","Suborder","Animalia","Arthropoda","Malacostraca","Decapoda",,,"Decapod",1,
2953,"Plesionika","urn:lsid:marinespecies.org:taxname:107046","Plesionika Spence Bate, 1888","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Plesionika","Decapod",1,
2954,"Plesionika martia","urn:lsid:marinespecies.org:taxname:107661","Plesionika martia (A. Milne-Edwards, 1883)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Plesionika","Decapod",5,25331
2955,"Plesionika richardi","urn:lsid:marinespecies.org:taxname:183350","Plesionika richardi (Coutière, 1905)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Plesionika","Decapod",13,
2957,"Pleuroncodes planipes","urn:lsid:marinespecies.org:taxname:392683","Pleuroncodes planipes Stimpson, 1860","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Munididae","Pleuroncodes","Decapod",5,
2960,"Polybius henslowii","urn:lsid:marinespecies.org:taxname:107399","Polybius henslowii Leach, 1820","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Polybiidae","Polybius","Decapod",5,89800
2962,"Polyonyx gibbesi","urn:lsid:marinespecies.org:taxname:158406","Polyonyx gibbesi Haig, 1956","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Polyonyx","Decapod",1,26636
2963,"Porcellanidae","urn:lsid:marinespecies.org:taxname:106734","Porcellanidae Haworth, 1825","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae",,"Decapod",1,
2964,"Portunidae","urn:lsid:marinespecies.org:taxname:106763","Portunidae Rafinesque, 1815","Family","Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae",,"Decapod",20,
2968,"Portunus pelagicus","urn:lsid:marinespecies.org:taxname:1061754","Portunus pelagicus (Linnaeus, 1758)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Portunus","Decapod",4,9329
2969,"Pugettia","urn:lsid:marinespecies.org:taxname:240779","Pugettia Dana, 1851","Genus","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Decapod",1,
2970,"Pugettia gracilis","urn:lsid:marinespecies.org:taxname:441478","Pugettia gracilis Dana, 1851","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Decapod",2,26941
2971,"Pugettia producta","urn:lsid:marinespecies.org:taxname:240780","Pugettia producta (Randall, 1840)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Pugettia","Decapod",2,26939
2972,"Robustosergia robusta","urn:lsid:marinespecies.org:taxname:1056517","Robustosergia robusta (Smith, 1882)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Sergestidae","Robustosergia","Decapod",26,
2974,"Romaleon antennarium","urn:lsid:marinespecies.org:taxname:440397","Romaleon antennarium (Stimpson, 1856)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Romaleon","Decapod",1,27122
2976,"Scleroplax faba","urn:lsid:marinespecies.org:taxname:1424666","Scleroplax faba (Dana, 1851)","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Scleroplax","Decapod",3,
2977,"Scleroplax granulata","urn:lsid:marinespecies.org:taxname:445239","Scleroplax granulata Rathbun, 1894","Species","Animalia","Arthropoda","Malacostraca","Decapoda","Pinnotheridae","Scleroplax","Decapod",1,27196
